"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue"
"GSE37416_0H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP","GSE37416_0H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP","53/2154","197/21355",1.59932718302011e-11,7.36699088899264e-10,2.19613633097499e-10
"GSE9988_ANTI_TREM1_VS_VEHICLE_TREATED_MONOCYTES_DN","GSE9988_ANTI_TREM1_VS_VEHICLE_TREATED_MONOCYTES_DN","53/2154","197/21355",1.59932718302011e-11,7.36699088899264e-10,2.19613633097499e-10
"GSE14699_DELETIONAL_TOLERANCE_VS_ACTIVATED_CD8_TCELL_UP","GSE14699_DELETIONAL_TOLERANCE_VS_ACTIVATED_CD8_TCELL_UP","50/2154","180/21355",1.67837449900593e-11,7.59427328621e-10,2.26389033494232e-10
"GSE6092_IFNG_VS_IFNG_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP","GSE6092_IFNG_VS_IFNG_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP","50/2154","180/21355",1.67837449900593e-11,7.59427328621e-10,2.26389033494232e-10
"GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP","GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP","53/2154","198/21355",1.9726463369166e-11,8.84749186022332e-10,2.63748097493559e-10
"GSE21774_CD62L_POS_CD56_DIM_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP","GSE21774_CD62L_POS_CD56_DIM_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP","53/2154","199/21355",2.42865203072729e-11,1.07049119250936e-09,3.19118706033858e-10
"GSE9650_NAIVE_VS_EFF_CD8_TCELL_DN","GSE9650_NAIVE_VS_EFF_CD8_TCELL_DN","53/2154","199/21355",2.42865203072729e-11,1.07049119250936e-09,3.19118706033858e-10
"PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_6HR_UP","PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_6HR_UP","68/2154","291/21355",2.71448163786876e-11,1.18625167644641e-09,3.53627477429957e-10
"GSE15330_WT_VS_IKAROS_KO_GRANULOCYTE_MONOCYTE_PROGENITOR_DN","GSE15330_WT_VS_IKAROS_KO_GRANULOCYTE_MONOCYTE_PROGENITOR_DN","53/2154","200/21355",2.98466049349007e-11,1.19223196118865e-09,3.5541022981691e-10
"GSE23568_ID3_TRANSDUCED_VS_ID3_KO_CD8_TCELL_UP","GSE23568_ID3_TRANSDUCED_VS_ID3_KO_CD8_TCELL_UP","53/2154","200/21355",2.98466049349007e-11,1.19223196118865e-09,3.5541022981691e-10
"GSE24574_BCL6_HIGH_TFH_VS_TFH_CD4_TCELL_DN","GSE24574_BCL6_HIGH_TFH_VS_TFH_CD4_TCELL_DN","53/2154","200/21355",2.98466049349007e-11,1.19223196118865e-09,3.5541022981691e-10
"GSE26030_UNSTIM_VS_RESTIM_TH1_DAY15_POST_POLARIZATION_DN","GSE26030_UNSTIM_VS_RESTIM_TH1_DAY15_POST_POLARIZATION_DN","53/2154","200/21355",2.98466049349007e-11,1.19223196118865e-09,3.5541022981691e-10
"GSE34205_HEALTHY_VS_FLU_INF_INFANT_PBMC_DN","GSE34205_HEALTHY_VS_FLU_INF_INFANT_PBMC_DN","53/2154","200/21355",2.98466049349007e-11,1.19223196118865e-09,3.5541022981691e-10
"GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_2H_UP","GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_2H_UP","53/2154","200/21355",2.98466049349007e-11,1.19223196118865e-09,3.5541022981691e-10
"GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_NK_CELL_DN","GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_NK_CELL_DN","53/2154","200/21355",2.98466049349007e-11,1.19223196118865e-09,3.5541022981691e-10
"GSE3982_DC_VS_NKCELL_UP","GSE3982_DC_VS_NKCELL_UP","53/2154","200/21355",2.98466049349007e-11,1.19223196118865e-09,3.5541022981691e-10
"GSE3982_DC_VS_TH2_UP","GSE3982_DC_VS_TH2_UP","53/2154","200/21355",2.98466049349007e-11,1.19223196118865e-09,3.5541022981691e-10
"GSE3982_MAST_CELL_VS_BCELL_UP","GSE3982_MAST_CELL_VS_BCELL_UP","53/2154","200/21355",2.98466049349007e-11,1.19223196118865e-09,3.5541022981691e-10
"GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_DN","GSE42088_UNINF_VS_LEISHMANIA_INF_DC_2H_DN","53/2154","200/21355",2.98466049349007e-11,1.19223196118865e-09,3.5541022981691e-10
"GSE37416_0H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_UP","GSE37416_0H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_UP","52/2154","196/21355",4.365147420528e-11,1.73015494272556e-09,5.15767724596046e-10
"GSE9988_ANTI_TREM1_AND_LPS_VS_VEHICLE_TREATED_MONOCYTES_DN","GSE9988_ANTI_TREM1_AND_LPS_VS_VEHICLE_TREATED_MONOCYTES_DN","52/2154","197/21355",5.3570277815653e-11,2.10696023439564e-09,6.28095241109842e-10
"GSE9988_LPS_VS_VEHICLE_TREATED_MONOCYTE_DN","GSE9988_LPS_VS_VEHICLE_TREATED_MONOCYTE_DN","52/2154","198/21355",6.56242391253604e-11,2.56134911945014e-09,7.63550809590373e-10
"GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_DN","GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_DN","52/2154","199/21355",8.0247105646045e-11,2.99491570195787e-09,8.92799146949468e-10
"GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_UP","GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_UP","52/2154","199/21355",8.0247105646045e-11,2.99491570195787e-09,8.92799146949468e-10
"GSE3982_MAST_CELL_VS_DC_DN","GSE3982_MAST_CELL_VS_DC_DN","52/2154","199/21355",8.0247105646045e-11,2.99491570195787e-09,8.92799146949468e-10
"GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_DN","GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_DN","52/2154","199/21355",8.0247105646045e-11,2.99491570195787e-09,8.92799146949468e-10
"GSE7764_IL15_NK_CELL_24H_VS_SPLENOCYTE_DN","GSE7764_IL15_NK_CELL_24H_VS_SPLENOCYTE_DN","52/2154","199/21355",8.0247105646045e-11,2.99491570195787e-09,8.92799146949468e-10
"GSE9988_LOW_LPS_VS_VEHICLE_TREATED_MONOCYTE_DN","GSE9988_LOW_LPS_VS_VEHICLE_TREATED_MONOCYTE_DN","52/2154","199/21355",8.0247105646045e-11,2.99491570195787e-09,8.92799146949468e-10
"GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_7DY_UP","GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_7DY_UP","67/2154","292/21355",8.87640862249162e-11,3.28877371643476e-09,9.80399670889997e-10
"GSE19198_1H_VS_24H_IL21_TREATED_TCELL_UP","GSE19198_1H_VS_24H_IL21_TREATED_TCELL_UP","52/2154","200/21355",9.79553896796907e-11,3.31686031412092e-09,9.88772424232779e-10
"GSE22886_DAY0_VS_DAY1_MONOCYTE_IN_CULTURE_DN","GSE22886_DAY0_VS_DAY1_MONOCYTE_IN_CULTURE_DN","52/2154","200/21355",9.79553896796907e-11,3.31686031412092e-09,9.88772424232779e-10
"GSE27786_CD8_TCELL_VS_NKTCELL_DN","GSE27786_CD8_TCELL_VS_NKTCELL_DN","52/2154","200/21355",9.79553896796907e-11,3.31686031412092e-09,9.88772424232779e-10
"GSE27786_NKCELL_VS_NKTCELL_UP","GSE27786_NKCELL_VS_NKTCELL_UP","52/2154","200/21355",9.79553896796907e-11,3.31686031412092e-09,9.88772424232779e-10
"GSE32986_UNSTIM_VS_CURDLAN_LOWDOSE_STIM_DC_DN","GSE32986_UNSTIM_VS_CURDLAN_LOWDOSE_STIM_DC_DN","52/2154","200/21355",9.79553896796907e-11,3.31686031412092e-09,9.88772424232779e-10
"GSE35685_CD34POS_CD10NEG_CD62LPOS_VS_CD34POS_CD10POS_BONE_MARROW_UP","GSE35685_CD34POS_CD10NEG_CD62LPOS_VS_CD34POS_CD10POS_BONE_MARROW_UP","52/2154","200/21355",9.79553896796907e-11,3.31686031412092e-09,9.88772424232779e-10
"GSE360_CTRL_VS_T_GONDII_MAC_UP","GSE360_CTRL_VS_T_GONDII_MAC_UP","52/2154","200/21355",9.79553896796907e-11,3.31686031412092e-09,9.88772424232779e-10
"GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_DN","GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_DN","52/2154","200/21355",9.79553896796907e-11,3.31686031412092e-09,9.88772424232779e-10
"GSE3982_MAC_VS_CENT_MEMORY_CD4_TCELL_UP","GSE3982_MAC_VS_CENT_MEMORY_CD4_TCELL_UP","52/2154","200/21355",9.79553896796907e-11,3.31686031412092e-09,9.88772424232779e-10
"GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN","GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN","52/2154","200/21355",9.79553896796907e-11,3.31686031412092e-09,9.88772424232779e-10
"GSE5589_UNSTIM_VS_180MIN_LPS_STIM_MACROPHAGE_DN","GSE5589_UNSTIM_VS_180MIN_LPS_STIM_MACROPHAGE_DN","52/2154","200/21355",9.79553896796907e-11,3.31686031412092e-09,9.88772424232779e-10
"GSE7831_UNSTIM_VS_CPG_STIM_PDC_1H_UP","GSE7831_UNSTIM_VS_CPG_STIM_PDC_1H_UP","52/2154","200/21355",9.79553896796907e-11,3.31686031412092e-09,9.88772424232779e-10
"GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_UP","GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_UP","52/2154","200/21355",9.79553896796907e-11,3.31686031412092e-09,9.88772424232779e-10
"NAKAYA_B_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP","NAKAYA_B_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP","78/2154","367/21355",1.37406558567772e-10,4.62210351287511e-09,1.37787186153832e-09
"GSE9988_LOW_LPS_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP","GSE9988_LOW_LPS_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP","51/2154","196/21355",1.43447939061145e-10,4.79378635568389e-09,1.42905136402159e-09
"GSE3982_DC_VS_NEUTROPHIL_DN","GSE3982_DC_VS_NEUTROPHIL_DN","51/2154","197/21355",1.74843560455117e-10,5.80503327666892e-09,1.73050906041702e-09
"GSE37301_HEMATOPOIETIC_STEM_CELL_VS_CD4_TCELL_UP","GSE37301_HEMATOPOIETIC_STEM_CELL_VS_CD4_TCELL_UP","47/2154","174/21355",1.91493611484519e-10,6.31681829367966e-09,1.88307469901246e-09
"GSE29618_BCELL_VS_PDC_DN","GSE29618_BCELL_VS_PDC_DN","51/2154","198/21355",2.12735978059323e-10,6.9281468523396e-09,2.06531475849748e-09
"GSE37416_0H_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_UP","GSE37416_0H_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_UP","51/2154","198/21355",2.12735978059323e-10,6.9281468523396e-09,2.06531475849748e-09
"GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_DN","GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_DN","51/2154","199/21355",2.5839092733687e-10,8.20591808368583e-09,2.44622466677861e-09
"GSE29618_PDC_VS_MDC_DAY7_FLU_VACCINE_UP","GSE29618_PDC_VS_MDC_DAY7_FLU_VACCINE_UP","51/2154","199/21355",2.5839092733687e-10,8.20591808368583e-09,2.44622466677861e-09
"GSE360_DC_VS_MAC_T_GONDII_DN","GSE360_DC_VS_MAC_T_GONDII_DN","51/2154","199/21355",2.5839092733687e-10,8.20591808368583e-09,2.44622466677861e-09
"GSE39820_TGFBETA3_IL6_VS_TGFBETA3_IL6_IL23A_TREATED_CD4_TCELL_UP","GSE39820_TGFBETA3_IL6_VS_TGFBETA3_IL6_IL23A_TREATED_CD4_TCELL_UP","51/2154","199/21355",2.5839092733687e-10,8.20591808368583e-09,2.44622466677861e-09
"ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_3DY_UP","ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_3DY_UP","39/2154","131/21355",2.99092607952257e-10,9.20648850635009e-09,2.74449964634933e-09
"GSE14000_UNSTIM_VS_16H_LPS_DC_DN","GSE14000_UNSTIM_VS_16H_LPS_DC_DN","51/2154","200/21355",3.13305104655763e-10,9.20648850635009e-09,2.74449964634933e-09
"GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_48H_CD8_T_CELL_UP","GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_48H_CD8_T_CELL_UP","51/2154","200/21355",3.13305104655763e-10,9.20648850635009e-09,2.74449964634933e-09
"GSE17301_CTRL_VS_48H_ACD3_ACD28_STIM_CD8_TCELL_DN","GSE17301_CTRL_VS_48H_ACD3_ACD28_STIM_CD8_TCELL_DN","51/2154","200/21355",3.13305104655763e-10,9.20648850635009e-09,2.74449964634933e-09
"GSE17721_CTRL_VS_PAM3CSK4_24H_BMDC_UP","GSE17721_CTRL_VS_PAM3CSK4_24H_BMDC_UP","51/2154","200/21355",3.13305104655763e-10,9.20648850635009e-09,2.74449964634933e-09
"GSE21380_NON_TFH_VS_TFH_CD4_TCELL_UP","GSE21380_NON_TFH_VS_TFH_CD4_TCELL_UP","51/2154","200/21355",3.13305104655763e-10,9.20648850635009e-09,2.74449964634933e-09
"GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_DN","GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_DN","51/2154","200/21355",3.13305104655763e-10,9.20648850635009e-09,2.74449964634933e-09
"GSE23568_CTRL_TRANSDUCED_VS_WT_CD8_TCELL_UP","GSE23568_CTRL_TRANSDUCED_VS_WT_CD8_TCELL_UP","51/2154","200/21355",3.13305104655763e-10,9.20648850635009e-09,2.74449964634933e-09
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_FETAL_UP","GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_FETAL_UP","51/2154","200/21355",3.13305104655763e-10,9.20648850635009e-09,2.74449964634933e-09
"GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_LPS_STIM_DN","GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_LPS_STIM_DN","51/2154","200/21355",3.13305104655763e-10,9.20648850635009e-09,2.74449964634933e-09
"GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_2H_UP","GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_2H_UP","51/2154","200/21355",3.13305104655763e-10,9.20648850635009e-09,2.74449964634933e-09
"GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP","GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP","51/2154","200/21355",3.13305104655763e-10,9.20648850635009e-09,2.74449964634933e-09
"KAECH_DAY8_EFF_VS_MEMORY_CD8_TCELL_UP","KAECH_DAY8_EFF_VS_MEMORY_CD8_TCELL_UP","51/2154","200/21355",3.13305104655763e-10,9.20648850635009e-09,2.74449964634933e-09
"GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_7DY_DN","GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_7DY_DN","49/2154","190/21355",4.56605187580169e-10,1.32648995687353e-08,3.95433200727323e-09
"GSE2128_CTRL_VS_MIMETOPE_NEGATIVE_SELECTION_DP_THYMOCYTE_C57BL6_UP","GSE2128_CTRL_VS_MIMETOPE_NEGATIVE_SELECTION_DP_THYMOCYTE_C57BL6_UP","49/2154","190/21355",4.56605187580169e-10,1.32648995687353e-08,3.95433200727323e-09
"GSE4984_UNTREATED_VS_GALECTIN1_TREATED_DC_UP","GSE4984_UNTREATED_VS_GALECTIN1_TREATED_DC_UP","49/2154","191/21355",5.54822348246614e-10,1.57904461309685e-08,4.70720989791601e-09
"GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_UP","GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_UP","50/2154","197/21355",5.5589288159091e-10,1.57904461309685e-08,4.70720989791601e-09
"GSE37416_0H_VS_12H_F_TULARENSIS_LVS_NEUTROPHIL_UP","GSE37416_0H_VS_12H_F_TULARENSIS_LVS_NEUTROPHIL_UP","50/2154","197/21355",5.5589288159091e-10,1.57904461309685e-08,4.70720989791601e-09
"GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_DN","GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_DN","50/2154","197/21355",5.5589288159091e-10,1.57904461309685e-08,4.70720989791601e-09
"GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_DN","GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_DN","50/2154","198/21355",6.71824267919147e-10,1.8668681966688e-08,5.56522620106936e-09
"GSE29618_PDC_VS_MDC_UP","GSE29618_PDC_VS_MDC_UP","50/2154","198/21355",6.71824267919147e-10,1.8668681966688e-08,5.56522620106936e-09
"GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_2H_DN","GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_2H_DN","50/2154","198/21355",6.71824267919147e-10,1.8668681966688e-08,5.56522620106936e-09
"GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP","GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP","50/2154","198/21355",6.71824267919147e-10,1.8668681966688e-08,5.56522620106936e-09
"GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_2H_UP","GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_2H_UP","50/2154","199/21355",8.10560288248771e-10,2.17629855399075e-08,6.48765336279785e-09
"GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_DN","GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_DN","50/2154","199/21355",8.10560288248771e-10,2.17629855399075e-08,6.48765336279785e-09
"GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_UP","GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_UP","50/2154","199/21355",8.10560288248771e-10,2.17629855399075e-08,6.48765336279785e-09
"GSE3982_DC_VS_EFF_MEMORY_CD4_TCELL_UP","GSE3982_DC_VS_EFF_MEMORY_CD4_TCELL_UP","50/2154","199/21355",8.10560288248771e-10,2.17629855399075e-08,6.48765336279785e-09
"GSE3982_NEUTROPHIL_VS_NKCELL_UP","GSE3982_NEUTROPHIL_VS_NKCELL_UP","50/2154","199/21355",8.10560288248771e-10,2.17629855399075e-08,6.48765336279785e-09
"GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_DN","GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_DN","50/2154","199/21355",8.10560288248771e-10,2.17629855399075e-08,6.48765336279785e-09
"GSE27859_MACROPHAGE_VS_CD11C_INT_F480_HI_MACROPHAGE_DN","GSE27859_MACROPHAGE_VS_CD11C_INT_F480_HI_MACROPHAGE_DN","48/2154","187/21355",8.12972860966623e-10,2.17629855399075e-08,6.48765336279785e-09
"GSE6259_33D1_POS_DC_VS_CD4_TCELL_DN","GSE6259_33D1_POS_DC_VS_CD4_TCELL_DN","46/2154","176/21355",9.65223231007772e-10,2.37708730399344e-08,7.08621453299124e-09
"GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_DN","GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_DN","50/2154","200/21355",9.76312016113088e-10,2.37708730399344e-08,7.08621453299124e-09
"GSE13484_12H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP","GSE13484_12H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP","50/2154","200/21355",9.76312016113088e-10,2.37708730399344e-08,7.08621453299124e-09
"GSE17721_CTRL_VS_GARDIQUIMOD_6H_BMDC_UP","GSE17721_CTRL_VS_GARDIQUIMOD_6H_BMDC_UP","50/2154","200/21355",9.76312016113088e-10,2.37708730399344e-08,7.08621453299124e-09
"GSE22601_DOUBLE_NEGATIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_UP","GSE22601_DOUBLE_NEGATIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_UP","50/2154","200/21355",9.76312016113088e-10,2.37708730399344e-08,7.08621453299124e-09
"GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_24H_UP","GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_24H_UP","50/2154","200/21355",9.76312016113088e-10,2.37708730399344e-08,7.08621453299124e-09
"GSE26030_UNSTIM_VS_RESTIM_TH1_DAY5_POST_POLARIZATION_DN","GSE26030_UNSTIM_VS_RESTIM_TH1_DAY5_POST_POLARIZATION_DN","50/2154","200/21355",9.76312016113088e-10,2.37708730399344e-08,7.08621453299124e-09
"GSE26030_UNSTIM_VS_RESTIM_TH17_DAY15_POST_POLARIZATION_DN","GSE26030_UNSTIM_VS_RESTIM_TH17_DAY15_POST_POLARIZATION_DN","50/2154","200/21355",9.76312016113088e-10,2.37708730399344e-08,7.08621453299124e-09
"GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY3_DN","GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY3_DN","50/2154","200/21355",9.76312016113088e-10,2.37708730399344e-08,7.08621453299124e-09
"GSE30083_SP2_VS_SP4_THYMOCYTE_DN","GSE30083_SP2_VS_SP4_THYMOCYTE_DN","50/2154","200/21355",9.76312016113088e-10,2.37708730399344e-08,7.08621453299124e-09
"GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_INF_UP","GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_INF_UP","50/2154","200/21355",9.76312016113088e-10,2.37708730399344e-08,7.08621453299124e-09
"GSE36826_NORMAL_VS_STAPH_AUREUS_INF_SKIN_DN","GSE36826_NORMAL_VS_STAPH_AUREUS_INF_SKIN_DN","50/2154","200/21355",9.76312016113088e-10,2.37708730399344e-08,7.08621453299124e-09
"GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_CD8A_DC_DN","GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_CD8A_DC_DN","50/2154","200/21355",9.76312016113088e-10,2.37708730399344e-08,7.08621453299124e-09
"GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_24H_DN","GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_24H_DN","50/2154","200/21355",9.76312016113088e-10,2.37708730399344e-08,7.08621453299124e-09
"GSE5503_MLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_UP","GSE5503_MLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_UP","50/2154","200/21355",9.76312016113088e-10,2.37708730399344e-08,7.08621453299124e-09
"GSE5589_WT_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_UP","GSE5589_WT_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_UP","50/2154","200/21355",9.76312016113088e-10,2.37708730399344e-08,7.08621453299124e-09
"GSE7509_DC_VS_MONOCYTE_UP","GSE7509_DC_VS_MONOCYTE_UP","50/2154","200/21355",9.76312016113088e-10,2.37708730399344e-08,7.08621453299124e-09
"GSE7852_LN_VS_THYMUS_TCONV_DN","GSE7852_LN_VS_THYMUS_TCONV_DN","50/2154","200/21355",9.76312016113088e-10,2.37708730399344e-08,7.08621453299124e-09
"GSE9650_NAIVE_VS_MEMORY_CD8_TCELL_DN","GSE9650_NAIVE_VS_MEMORY_CD8_TCELL_DN","50/2154","200/21355",9.76312016113088e-10,2.37708730399344e-08,7.08621453299124e-09
"GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_3DY_UP","GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_3DY_UP","53/2154","219/21355",1.09131110449864e-09,2.64448989445572e-08,7.88335484816181e-09
"GSE40274_CTRL_VS_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","GSE40274_CTRL_VS_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","45/2154","172/21355",1.41301837001968e-09,3.40387405479791e-08,1.01471164963352e-08
"GSE12366_GC_VS_NAIVE_BCELL_DN","GSE12366_GC_VS_NAIVE_BCELL_DN","49/2154","196/21355",1.43131805550861e-09,3.40387405479791e-08,1.01471164963352e-08
"GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_2H_DN","GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_2H_DN","49/2154","196/21355",1.43131805550861e-09,3.40387405479791e-08,1.01471164963352e-08
"GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_DN","GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_DN","49/2154","196/21355",1.43131805550861e-09,3.40387405479791e-08,1.01471164963352e-08
"GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_DN","GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_DN","49/2154","197/21355",1.7211547684949e-09,4.01838553941297e-08,1.19790055504956e-08
"GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_UP","GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_UP","49/2154","197/21355",1.7211547684949e-09,4.01838553941297e-08,1.19790055504956e-08
"GSE22886_NAIVE_VS_IGM_MEMORY_BCELL_DN","GSE22886_NAIVE_VS_IGM_MEMORY_BCELL_DN","49/2154","197/21355",1.7211547684949e-09,4.01838553941297e-08,1.19790055504956e-08
"GSE6259_33D1_POS_VS_DEC205_POS_SPLENIC_DC_DN","GSE6259_33D1_POS_VS_DEC205_POS_SPLENIC_DC_DN","49/2154","197/21355",1.7211547684949e-09,4.01838553941297e-08,1.19790055504956e-08
"GSE17974_0H_VS_6H_IN_VITRO_ACT_CD4_TCELL_UP","GSE17974_0H_VS_6H_IN_VITRO_ACT_CD4_TCELL_UP","48/2154","191/21355",1.74202934670617e-09,4.04863456804939e-08,1.20691793972753e-08
