"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue"
"GSE35685_CD34POS_CD10NEG_CD62LPOS_VS_CD34POS_CD10POS_BONE_MARROW_UP","GSE35685_CD34POS_CD10NEG_CD62LPOS_VS_CD34POS_CD10POS_BONE_MARROW_UP","130/6767","200/21355",2.83202853524683e-22,1.2849389646204e-20,2.20019729706181e-21
"GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_OLD_DN","GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_OLD_DN","130/6767","200/21355",2.83202853524683e-22,1.2849389646204e-20,2.20019729706181e-21
"GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_DN","GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_DN","130/6767","200/21355",2.83202853524683e-22,1.2849389646204e-20,2.20019729706181e-21
"GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_DN","GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_DN","130/6767","200/21355",2.83202853524683e-22,1.2849389646204e-20,2.20019729706181e-21
"GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_8H_DN","GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_8H_DN","129/6767","198/21355",3.00086606275524e-22,1.3496000266444e-20,2.31091624777274e-21
"GSE37416_0H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_UP","GSE37416_0H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_UP","128/6767","196/21355",3.17335668703936e-22,1.41476519430007e-20,2.42249837710831e-21
"GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN","GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN","129/6767","199/21355",5.88148815370078e-22,2.59951635896758e-20,4.45114439218371e-21
"GSE26030_TH1_VS_TH17_DAY5_POST_POLARIZATION_DN","GSE26030_TH1_VS_TH17_DAY5_POST_POLARIZATION_DN","128/6767","197/21355",6.24628341634041e-22,2.73715342526302e-20,4.68681994532425e-21
"GSE22611_NOD2_TRANSDUCED_VS_CTRL_HEK293T_STIMULATED_WITH_MDP_2H_DN","GSE22611_NOD2_TRANSDUCED_VS_CTRL_HEK293T_STIMULATED_WITH_MDP_2H_DN","121/6767","183/21355",8.97140232043809e-22,3.89799827939713e-20,6.67453125356411e-21
"GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN","GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN","129/6767","200/21355",1.14220556294828e-21,4.68487033698867e-20,8.02189001683255e-21
"GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP","GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP","129/6767","200/21355",1.14220556294828e-21,4.68487033698867e-20,8.02189001683255e-21
"GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_IL6_TREATED_DN","GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_IL6_TREATED_DN","129/6767","200/21355",1.14220556294828e-21,4.68487033698867e-20,8.02189001683255e-21
"GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_KO_MACROPHAGE_DN","GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_KO_MACROPHAGE_DN","129/6767","200/21355",1.14220556294828e-21,4.68487033698867e-20,8.02189001683255e-21
"GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_LN_UP","GSE37532_TREG_VS_TCONV_CD4_TCELL_FROM_LN_UP","129/6767","200/21355",1.14220556294828e-21,4.68487033698867e-20,8.02189001683255e-21
"GSE3982_EOSINOPHIL_VS_EFF_MEMORY_CD4_TCELL_UP","GSE3982_EOSINOPHIL_VS_EFF_MEMORY_CD4_TCELL_UP","129/6767","200/21355",1.14220556294828e-21,4.68487033698867e-20,8.02189001683255e-21
"GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_DN","GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_DN","129/6767","200/21355",1.14220556294828e-21,4.68487033698867e-20,8.02189001683255e-21
"GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN","GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN","128/6767","198/21355",1.21807608628965e-21,4.91738275150159e-20,8.42002035611742e-21
"GSE45365_NK_CELL_VS_BCELL_UP","GSE45365_NK_CELL_VS_BCELL_UP","128/6767","198/21355",1.21807608628965e-21,4.91738275150159e-20,8.42002035611742e-21
"GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_DN","GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_DN","128/6767","199/21355",2.35371961696148e-21,9.00561229564291e-20,1.54202840577052e-20
"GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_UP","GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_UP","128/6767","199/21355",2.35371961696148e-21,9.00561229564291e-20,1.54202840577052e-20
"GSE37416_12H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP","GSE37416_12H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP","128/6767","199/21355",2.35371961696148e-21,9.00561229564291e-20,1.54202840577052e-20
"GSE3982_MEMORY_CD4_TCELL_VS_TH2_DN","GSE3982_MEMORY_CD4_TCELL_VS_TH2_DN","128/6767","199/21355",2.35371961696148e-21,9.00561229564291e-20,1.54202840577052e-20
"GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_DN","GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_DN","128/6767","199/21355",2.35371961696148e-21,9.00561229564291e-20,1.54202840577052e-20
"GSE45365_NK_CELL_VS_CD11B_DC_DN","GSE45365_NK_CELL_VS_CD11B_DC_DN","128/6767","199/21355",2.35371961696148e-21,9.00561229564291e-20,1.54202840577052e-20
"GSE7764_IL15_NK_CELL_24H_VS_SPLENOCYTE_DN","GSE7764_IL15_NK_CELL_24H_VS_SPLENOCYTE_DN","128/6767","199/21355",2.35371961696148e-21,9.00561229564291e-20,1.54202840577052e-20
"GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP","GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP","122/6767","187/21355",3.40888412129874e-21,1.29461843628879e-19,2.21677142858725e-20
"GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN","GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN","128/6767","200/21355",4.50752237965155e-21,1.60486578058844e-19,2.74800706478757e-20
"GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE_NEURON_CELL_LINE_DN","GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE_NEURON_CELL_LINE_DN","128/6767","200/21355",4.50752237965155e-21,1.60486578058844e-19,2.74800706478757e-20
"GSE22601_DOUBLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_DN","GSE22601_DOUBLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_DN","128/6767","200/21355",4.50752237965155e-21,1.60486578058844e-19,2.74800706478757e-20
"GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_DN","GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_DN","128/6767","200/21355",4.50752237965155e-21,1.60486578058844e-19,2.74800706478757e-20
"GSE28726_NAIVE_VS_ACTIVATED_NKTCELL_DN","GSE28726_NAIVE_VS_ACTIVATED_NKTCELL_DN","128/6767","200/21355",4.50752237965155e-21,1.60486578058844e-19,2.74800706478757e-20
"GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_3H_DN","GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_3H_DN","128/6767","200/21355",4.50752237965155e-21,1.60486578058844e-19,2.74800706478757e-20
"GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_UP","GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_UP","128/6767","200/21355",4.50752237965155e-21,1.60486578058844e-19,2.74800706478757e-20
"GSE7831_UNSTIM_VS_CPG_STIM_PDC_1H_UP","GSE7831_UNSTIM_VS_CPG_STIM_PDC_1H_UP","128/6767","200/21355",4.50752237965155e-21,1.60486578058844e-19,2.74800706478757e-20
"GSE9988_LPS_VS_CTRL_TREATED_MONOCYTE_DN","GSE9988_LPS_VS_CTRL_TREATED_MONOCYTE_DN","128/6767","200/21355",4.50752237965155e-21,1.60486578058844e-19,2.74800706478757e-20
"GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WEST_EQUINE_ENC_VIRUS_DN","GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WEST_EQUINE_ENC_VIRUS_DN","127/6767","198/21355",4.83657159508865e-21,1.69843168274106e-19,2.9082196901975e-20
"GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_DN","GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_DN","127/6767","198/21355",4.83657159508865e-21,1.69843168274106e-19,2.9082196901975e-20
"GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_UP","GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_UP","127/6767","199/21355",9.21604661206274e-21,3.17118597181515e-19,5.43001262766537e-20
"GSE34515_CD16_NEG_MONOCYTE_VS_DC_UP","GSE34515_CD16_NEG_MONOCYTE_VS_DC_UP","127/6767","199/21355",9.21604661206274e-21,3.17118597181515e-19,5.43001262766537e-20
"GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_DN","GSE46468_LUNG_INNATE_LYMPHOID_CELL_VS_SPLEEN_CD4_TCELL_DN","127/6767","199/21355",9.21604661206274e-21,3.17118597181515e-19,5.43001262766537e-20
"HOEK_NK_CELL_2011_2012_TIV_3D_VS_0DY_ADULT_3D_DN","HOEK_NK_CELL_2011_2012_TIV_3D_VS_0DY_ADULT_3D_DN","154/6767","258/21355",1.23217719548664e-20,4.21158165417334e-19,7.21147916516393e-20
"GSE14769_UNSTIM_VS_360MIN_LPS_BMDM_UP","GSE14769_UNSTIM_VS_360MIN_LPS_BMDM_UP","127/6767","200/21355",1.74075887698187e-20,5.64865238119369e-19,9.67217124185794e-20
"GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_UP","GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_UP","127/6767","200/21355",1.74075887698187e-20,5.64865238119369e-19,9.67217124185794e-20
"GSE33425_CD161_INT_VS_NEG_CD8_TCELL_UP","GSE33425_CD161_INT_VS_NEG_CD8_TCELL_UP","127/6767","200/21355",1.74075887698187e-20,5.64865238119369e-19,9.67217124185794e-20
"GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_DC_DN","GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_DC_DN","127/6767","200/21355",1.74075887698187e-20,5.64865238119369e-19,9.67217124185794e-20
"GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN","GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN","127/6767","200/21355",1.74075887698187e-20,5.64865238119369e-19,9.67217124185794e-20
"GSE42021_CD24INT_TREG_VS_CD24INT_TCONV_THYMUS_UP","GSE42021_CD24INT_TREG_VS_CD24INT_TCONV_THYMUS_UP","127/6767","200/21355",1.74075887698187e-20,5.64865238119369e-19,9.67217124185794e-20
"GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP","GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP","127/6767","200/21355",1.74075887698187e-20,5.64865238119369e-19,9.67217124185794e-20
"GSE9006_TYPE_1_DIABETES_AT_DX_VS_1MONTH_POST_DX_PBMC_UP","GSE9006_TYPE_1_DIABETES_AT_DX_VS_1MONTH_POST_DX_PBMC_UP","127/6767","200/21355",1.74075887698187e-20,5.64865238119369e-19,9.67217124185794e-20
"GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_DN","GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_DN","126/6767","198/21355",1.87887705009946e-20,5.98323145084469e-19,1.02450700214642e-19
"GSE17974_0H_VS_24H_IN_VITRO_ACT_CD4_TCELL_DN","GSE17974_0H_VS_24H_IN_VITRO_ACT_CD4_TCELL_DN","126/6767","198/21355",1.87887705009946e-20,5.98323145084469e-19,1.02450700214642e-19
"GSE37416_0H_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_UP","GSE37416_0H_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_UP","126/6767","198/21355",1.87887705009946e-20,5.98323145084469e-19,1.02450700214642e-19
"GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_DN","GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_DN","126/6767","199/21355",3.53115541996987e-20,1.10391669745034e-18,1.89023338912379e-19
"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_HET_2H_DN","GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_HET_2H_DN","126/6767","199/21355",3.53115541996987e-20,1.10391669745034e-18,1.89023338912379e-19
"GSE6674_ANTI_IGM_VS_PL2_3_STIM_BCELL_DN","GSE6674_ANTI_IGM_VS_PL2_3_STIM_BCELL_DN","126/6767","199/21355",3.53115541996987e-20,1.10391669745034e-18,1.89023338912379e-19
"GSE6269_HEALTHY_VS_STAPH_PNEUMO_INF_PBMC_DN","GSE6269_HEALTHY_VS_STAPH_PNEUMO_INF_PBMC_DN","112/6767","170/21355",4.49972617017147e-20,1.39818764087692e-18,2.39411268001468e-19
"GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_7DY_UP","GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_7DY_UP","168/6767","292/21355",4.62964736165624e-20,1.42989168814527e-18,2.44839942905599e-19
"KANNAN_BLOOD_2012_2013_TIV_AGE_65PLS_REVACCINATED_IN_6_9_MO_VS_REVACCINATED_IN_12_13_MOS_DN","KANNAN_BLOOD_2012_2013_TIV_AGE_65PLS_REVACCINATED_IN_6_9_MO_VS_REVACCINATED_IN_12_13_MOS_DN","190/6767","343/21355",5.67357997590088e-20,1.74182302613436e-18,2.98251856281206e-19
"GSE14415_INDUCED_TREG_VS_FAILED_INDUCED_TREG_UP","GSE14415_INDUCED_TREG_VS_FAILED_INDUCED_TREG_UP","119/6767","185/21355",5.90593008002762e-20,1.80236330477986e-18,3.08618150798436e-19
"GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN","GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN","126/6767","200/21355",6.57966845262502e-20,1.87410889758936e-18,3.20903128040308e-19
"GSE23114_WT_VS_SLE2C1_MOUSE_SPLEEN_B1A_BCELL_UP","GSE23114_WT_VS_SLE2C1_MOUSE_SPLEEN_B1A_BCELL_UP","126/6767","200/21355",6.57966845262502e-20,1.87410889758936e-18,3.20903128040308e-19
"GSE24634_NAIVE_CD4_TCELL_VS_DAY3_IL4_CONV_TREG_DN","GSE24634_NAIVE_CD4_TCELL_VS_DAY3_IL4_CONV_TREG_DN","126/6767","200/21355",6.57966845262502e-20,1.87410889758936e-18,3.20903128040308e-19
"GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_DN","GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_DN","126/6767","200/21355",6.57966845262502e-20,1.87410889758936e-18,3.20903128040308e-19
"GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_DN","GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_DN","126/6767","200/21355",6.57966845262502e-20,1.87410889758936e-18,3.20903128040308e-19
"GSE25085_FETAL_LIVER_VS_ADULT_BM_SP4_THYMIC_IMPLANT_DN","GSE25085_FETAL_LIVER_VS_ADULT_BM_SP4_THYMIC_IMPLANT_DN","126/6767","200/21355",6.57966845262502e-20,1.87410889758936e-18,3.20903128040308e-19
"GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_UP","GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_UP","126/6767","200/21355",6.57966845262502e-20,1.87410889758936e-18,3.20903128040308e-19
"GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_UP","GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_UP","126/6767","200/21355",6.57966845262502e-20,1.87410889758936e-18,3.20903128040308e-19
"GSE35685_CD34POS_CD10NEG_CD62LPOS_VS_CD34POS_CD10POS_BONE_MARROW_DN","GSE35685_CD34POS_CD10NEG_CD62LPOS_VS_CD34POS_CD10POS_BONE_MARROW_DN","126/6767","200/21355",6.57966845262502e-20,1.87410889758936e-18,3.20903128040308e-19
"GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10POS_BONE_MARROW_DN","GSE35685_CD34POS_CD38NEG_VS_CD34POS_CD10POS_BONE_MARROW_DN","126/6767","200/21355",6.57966845262502e-20,1.87410889758936e-18,3.20903128040308e-19
"GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_UP","GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_UP","126/6767","200/21355",6.57966845262502e-20,1.87410889758936e-18,3.20903128040308e-19
"GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_24H_UP","GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_24H_UP","126/6767","200/21355",6.57966845262502e-20,1.87410889758936e-18,3.20903128040308e-19
"GSE22432_CDC_VS_COMMON_DC_PROGENITOR_DN","GSE22432_CDC_VS_COMMON_DC_PROGENITOR_DN","125/6767","199/21355",1.32412339684269e-19,3.63036398695854e-18,6.21626182362399e-19
"GSE28726_NAIVE_VS_ACTIVATED_CD4_TCELL_DN","GSE28726_NAIVE_VS_ACTIVATED_CD4_TCELL_DN","125/6767","199/21355",1.32412339684269e-19,3.63036398695854e-18,6.21626182362399e-19
"GSE32986_CURDLAN_HIGHDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP","GSE32986_CURDLAN_HIGHDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP","125/6767","199/21355",1.32412339684269e-19,3.63036398695854e-18,6.21626182362399e-19
"GSE39556_CD8A_DC_VS_NK_CELL_MOUSE_3H_POST_POLYIC_INJ_DN","GSE39556_CD8A_DC_VS_NK_CELL_MOUSE_3H_POST_POLYIC_INJ_DN","125/6767","199/21355",1.32412339684269e-19,3.63036398695854e-18,6.21626182362399e-19
"GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN","GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN","125/6767","199/21355",1.32412339684269e-19,3.63036398695854e-18,6.21626182362399e-19
"GSE6674_ANTI_IGM_VS_CPG_STIM_BCELL_DN","GSE6674_ANTI_IGM_VS_CPG_STIM_BCELL_DN","125/6767","199/21355",1.32412339684269e-19,3.63036398695854e-18,6.21626182362399e-19
"GSE9960_HEALTHY_VS_GRAM_NEG_SEPSIS_PBMC_UP","GSE9960_HEALTHY_VS_GRAM_NEG_SEPSIS_PBMC_UP","125/6767","199/21355",1.32412339684269e-19,3.63036398695854e-18,6.21626182362399e-19
"GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_UP","GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_UP","124/6767","197/21355",1.44019287367584e-19,3.92758982092341e-18,6.72520076509321e-19
"GSE17186_BLOOD_VS_CORD_BLOOD_CD21HIGH_TRANSITIONAL_BCELL_UP","GSE17186_BLOOD_VS_CORD_BLOOD_CD21HIGH_TRANSITIONAL_BCELL_UP","125/6767","200/21355",2.43438431614305e-19,6.2405441944327e-18,1.06856658929647e-18
"GSE19198_CTRL_VS_IL21_TREATED_TCELL_6H_UP","GSE19198_CTRL_VS_IL21_TREATED_TCELL_6H_UP","125/6767","200/21355",2.43438431614305e-19,6.2405441944327e-18,1.06856658929647e-18
"GSE22140_HEALTHY_VS_ARTHRITIC_GERMFREE_MOUSE_CD4_TCELL_DN","GSE22140_HEALTHY_VS_ARTHRITIC_GERMFREE_MOUSE_CD4_TCELL_DN","125/6767","200/21355",2.43438431614305e-19,6.2405441944327e-18,1.06856658929647e-18
"GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN","GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN","125/6767","200/21355",2.43438431614305e-19,6.2405441944327e-18,1.06856658929647e-18
"GSE24574_NAIVE_VS_TCONV_CD4_TCELL_DN","GSE24574_NAIVE_VS_TCONV_CD4_TCELL_DN","125/6767","200/21355",2.43438431614305e-19,6.2405441944327e-18,1.06856658929647e-18
"GSE24634_NAIVE_CD4_TCELL_VS_DAY10_IL4_CONV_TREG_DN","GSE24634_NAIVE_CD4_TCELL_VS_DAY10_IL4_CONV_TREG_DN","125/6767","200/21355",2.43438431614305e-19,6.2405441944327e-18,1.06856658929647e-18
"GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_UP","GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_UP","125/6767","200/21355",2.43438431614305e-19,6.2405441944327e-18,1.06856658929647e-18
"GSE32986_UNSTIM_VS_CURDLAN_LOWDOSE_STIM_DC_DN","GSE32986_UNSTIM_VS_CURDLAN_LOWDOSE_STIM_DC_DN","125/6767","200/21355",2.43438431614305e-19,6.2405441944327e-18,1.06856658929647e-18
"GSE3982_BASOPHIL_VS_CENT_MEMORY_CD4_TCELL_UP","GSE3982_BASOPHIL_VS_CENT_MEMORY_CD4_TCELL_UP","125/6767","200/21355",2.43438431614305e-19,6.2405441944327e-18,1.06856658929647e-18
"GSE42021_TREG_PLN_VS_CD24HI_TREG_THYMUS_DN","GSE42021_TREG_PLN_VS_CD24HI_TREG_THYMUS_DN","125/6767","200/21355",2.43438431614305e-19,6.2405441944327e-18,1.06856658929647e-18
"GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN","GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN","125/6767","200/21355",2.43438431614305e-19,6.2405441944327e-18,1.06856658929647e-18
"GSE5142_HTERT_TRANSDUCED_VS_CTRL_CD8_TCELL_LATE_PASSAGE_CLONE_UP","GSE5142_HTERT_TRANSDUCED_VS_CTRL_CD8_TCELL_LATE_PASSAGE_CLONE_UP","125/6767","200/21355",2.43438431614305e-19,6.2405441944327e-18,1.06856658929647e-18
"FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_DN","FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_DN","116/6767","181/21355",2.66676840003946e-19,6.80224954577229e-18,1.16474723520969e-18
"NAKAYA_PBMC_FLUARIX_FLUVIRIN_AGE_18_50YO_3DY_DN","NAKAYA_PBMC_FLUARIX_FLUVIRIN_AGE_18_50YO_3DY_DN","226/6767","433/21355",3.54705207598277e-19,9.0028396007741e-18,1.54155363802482e-18
"GSE12845_IGD_NEG_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_DN","GSE12845_IGD_NEG_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_DN","124/6767","199/21355",4.85997768085861e-19,1.21546856437864e-17,2.08124333033945e-18
"GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH1_DN","GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH1_DN","124/6767","199/21355",4.85997768085861e-19,1.21546856437864e-17,2.08124333033945e-18
"GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN","GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN","124/6767","199/21355",4.85997768085861e-19,1.21546856437864e-17,2.08124333033945e-18
"GSE37416_0H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP","GSE37416_0H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP","123/6767","197/21355",5.31429439453587e-19,1.32264016314492e-17,2.26475295096725e-18
"GSE14699_DELETIONAL_TOLERANCE_VS_ACTIVATED_CD8_TCELL_UP","GSE14699_DELETIONAL_TOLERANCE_VS_ACTIVATED_CD8_TCELL_UP","115/6767","180/21355",5.45640834180901e-19,1.3514495443698e-17,2.31408317165966e-18
"GOLDRATH_EFF_VS_MEMORY_CD8_TCELL_UP","GOLDRATH_EFF_VS_MEMORY_CD8_TCELL_UP","124/6767","200/21355",8.81752474960539e-19,2.07470898867728e-17,3.55251823998204e-18
"GSE16697_CD4_TCELL_VS_TFH_CD4_TCELL_UP","GSE16697_CD4_TCELL_VS_TFH_CD4_TCELL_UP","124/6767","200/21355",8.81752474960539e-19,2.07470898867728e-17,3.55251823998204e-18
"GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA5_STIM_CD8_TCELL_DN","GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA5_STIM_CD8_TCELL_DN","124/6767","200/21355",8.81752474960539e-19,2.07470898867728e-17,3.55251823998204e-18
"GSE17721_LPS_VS_GARDIQUIMOD_8H_BMDC_DN","GSE17721_LPS_VS_GARDIQUIMOD_8H_BMDC_DN","124/6767","200/21355",8.81752474960539e-19,2.07470898867728e-17,3.55251823998204e-18
"GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_DN","GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_DN","124/6767","200/21355",8.81752474960539e-19,2.07470898867728e-17,3.55251823998204e-18
"GSE22601_DOUBLE_NEGATIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_UP","GSE22601_DOUBLE_NEGATIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_UP","124/6767","200/21355",8.81752474960539e-19,2.07470898867728e-17,3.55251823998204e-18
"GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_UP","GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_UP","124/6767","200/21355",8.81752474960539e-19,2.07470898867728e-17,3.55251823998204e-18
"GSE30962_ACUTE_VS_CHRONIC_LCMV_SECONDARY_INF_CD8_TCELL_DN","GSE30962_ACUTE_VS_CHRONIC_LCMV_SECONDARY_INF_CD8_TCELL_DN","124/6767","200/21355",8.81752474960539e-19,2.07470898867728e-17,3.55251823998204e-18
