"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ZNF302:19:34677796:34678736",228.85503410975,0.649285607629991,0.366897270039135,1.7696659546165,0.0767828045875611,0.112141991395676
"ZNF302:19:34677833:34678736",223.08735282582,0.690818307408845,0.36594356779057,1.88777278305436,0.059056460505833,0.0911346372779411
"ZNF302:19:34677856:34678736",212.625302612797,0.709545603339066,0.368301183251673,1.9265363121416,0.0540374422908541,0.0848945595575116
"ZNF302:19:34677862:34678736",212.625302612797,0.709545603339066,0.368301183251673,1.9265363121416,0.0540374422908541,0.0848945595575116
"ZNF302:19:34678103:34678736",161.210624211822,0.817521968923817,0.384849354952495,2.12426488027953,0.0336480006647443,0.0588509710206013
"ZNF302:19:34678813:34679827",49.9375887542198,0.18110647879729,0.530411825841104,0.341445024364039,0.732768584840591,0.754489472270896
"ZNF302:19:34678813:34682776",185.624960830603,0.294523893396781,0.437209059123475,0.673645450044534,0.500536750370784,0.535866674926425
"ZNF302:19:34678813:34684251",547.121325535393,0.410852428880227,0.343739571787611,1.1952433254734,0.231991975588766,0.27576559247281
"ZNF302:19:34679959:34682776",137.593202449579,0.341339012575273,0.430869398166114,0.792209922607862,0.428238283813007,0.46637747406936
"ZNF302:19:34682897:34683151",75.6448282979383,0.531600950435138,0.431711035596784,1.23138142554144,0.218180240678117,0.261964181235177
"ZNF302:19:34682897:34683154",92.3991254956697,0.496973006511218,0.418687502583686,1.18697836320511,0.235236155140086,0.279003270464235
"ZNF302:19:34683238:34683991",166.089178075432,0.721172346456787,0.387273875039387,1.86217659630008,0.062578202162294,0.095441211198127
"ZNF302:19:34683238:34684251",219.926097049327,0.755895846881818,0.356135743440117,2.12249363004171,0.0337963070494237,0.0590523935606298
"ZNF599:19:34760559:34767315",89.8772914990269,0.697148582162991,0.391465826476965,1.78086702595996,0.0749341765390694,0.110065647032473
"ZNF30:19:34927216:34929883",157.512301613567,2.02931524995522,0.414671657560324,4.89378816457937,9.89133062413822e-07,2.71625982719705e-05
"ZNF30:19:34927282:34929883",150.312635159758,2.02452511461467,0.411708062223691,4.91738030020579,8.77100549602391e-07,2.48870605125823e-05
"ZNF30:19:34933723:34942593",109.354123876473,0.340210844821187,0.424026075318544,0.802334725678387,0.422359360267704,0.460795081325096
"ZNF30:19:34933723:34943222",141.225751202729,0.530111699950984,0.399227177323532,1.32784472115581,0.184229409556449,0.227833691977547
"GRAMD1A:19:34996291:35009118",3111.28940976489,1.10584335148328,0.39793578665607,2.77894923896112,0.00545350464361224,0.0143976230194973
"GRAMD1A:19:35000486:35009118",2847.73749901172,1.14857558024504,0.40612347807118,2.82814375987328,0.00468187766870526,0.012840032020123
"GRAMD1A:19:35009329:35009887",558.796514545638,0.693237337409133,0.341260834114973,2.03140023145925,0.0422144109737312,0.0700746266303494
"GRAMD1A:19:35010379:35011473",372.984924930353,1.7346084858455,0.377985674096726,4.58908526094462,4.45192577179045e-06,7.915782254571e-05
"GRAMD1A:19:35011554:35013255",498.754745711026,-0.100786318375354,0.384676180884768,-0.26200301288097,0.793319119366566,0.810470663475509
"GRAMD1A:19:35011554:35013540",1332.90737604607,0.264501880774721,0.351921767121633,0.751592841039872,0.452295949831212,0.489611456788981
"GRAMD1A:19:35013368:35013540",194.435179092121,-0.0765320648437549,0.38250023132614,-0.200083708651406,0.841415114356776,0.855265046018643
"GRAMD1A:19:35013691:35014188",81.9571759097844,1.54680676016853,0.429260997754878,3.60341789321331,0.000314059985898867,0.00167758045020434
