"GeneName","Treatment","Fraction","avgExon_reads","avgIntron_reads","ExonCount","IntronCount","IntronExon_Ratio"
"BBC3","DMSO","Cytoplasm",116.083333333333,57.1111111111111,4,6,0.487781731909846
"BBC3","DMSO","Nucleoplasm",44.3333333333333,19.1111111111111,4,6,0.42156862745098
"BBC3","GSK591","Chromatin",89.9166666666667,132.166666666667,4,6,1.45371219065078
"BBC3","GSK591","Cytoplasm",164,80.0555555555556,4,6,0.485185185185185
"BBC3","GSK591","Nucleoplasm",63.6666666666667,31,4,6,0.479381443298969
"BBIP1","DMSO","Chromatin",81.6666666666667,266.277777777778,7,6,3.22110215053763
"BBIP1","DMSO","Cytoplasm",251.238095238095,122.5,7,6,0.485652255993959
"BBIP1","DMSO","Nucleoplasm",137.190476190476,46.1666666666667,7,6,0.33407994486561
"BBIP1","GSK591","Chromatin",84.2380952380952,243.111111111111,7,6,2.85214152700186
"BBIP1","GSK591","Cytoplasm",309.238095238095,137.277777777778,7,6,0.442491685853159
"BBIP1","GSK591","Nucleoplasm",138.571428571429,49.5,7,6,0.354657113613101
"BBS1","DMSO","Chromatin",53.2380952380952,62.6666666666667,14,3,1.15539947322212
"BBS1","DMSO","Cytoplasm",34.2619047619048,6.44444444444444,14,3,0.182759396803961
"BBS1","DMSO","Nucleoplasm",14.7619047619048,3.44444444444444,14,3,0.21852970795569
"BBS1","GSK591","Chromatin",44.0476190476191,72.2222222222222,14,3,1.60324171952079
"BBS1","GSK591","Cytoplasm",19.2857142857143,6,14,3,0.295774647887324
"BBS1","GSK591","Nucleoplasm",11.7380952380952,3.33333333333333,14,3,0.261682242990654
"BBS2","DMSO","Chromatin",111.433333333333,81.5185185185185,20,9,0.725038706064499
"BBS2","DMSO","Cytoplasm",143.583333333333,47.037037037037,20,9,0.325328210054435
"BBS2","DMSO","Nucleoplasm",48.6,19.4814814814815,20,9,0.392771804062127
"BBS2","GSK591","Chromatin",96.2666666666667,77.7777777777778,20,9,0.799634452821567
"BBS2","GSK591","Cytoplasm",78.3833333333333,30.1111111111111,20,9,0.379312758065645
"BBS2","GSK591","Nucleoplasm",36.25,16.2222222222222,20,9,0.435495898583147
"BBS4","DMSO","Chromatin",106.35,56.6944444444444,20,12,0.528127102416809
"BBS4","DMSO","Cytoplasm",107.9,12.1666666666667,20,12,0.111723293541475
"BBS4","DMSO","Nucleoplasm",54.2833333333333,5.41666666666667,20,12,0.0979801025022611
"BBS4","GSK591","Chromatin",97.15,89.8611111111111,20,12,0.915548763230882
"BBS4","GSK591","Cytoplasm",73.4833333333333,8.69444444444444,20,12,0.116730066383233
"BBS4","GSK591","Nucleoplasm",47.2,5.5,20,12,0.114107883817427
"BBS5","DMSO","Chromatin",74.5833333333333,44,4,2,0.582138919514884
"BBS5","DMSO","Cytoplasm",66.25,3,4,2,0.0446096654275093
"BBS5","DMSO","Nucleoplasm",30.3333333333333,2.16666666666667,4,2,0.0691489361702128
"BBS5","GSK591","Chromatin",100.166666666667,54.8333333333333,4,2,0.542009884678748
"BBS5","GSK591","Cytoplasm",84.1666666666667,0.5,4,2,0.00587084148727984
"BBS5","GSK591","Nucleoplasm",46.4166666666667,1.16666666666667,4,2,0.0246045694200352
"BBS7","DMSO","Chromatin",34.5263157894737,25.8333333333333,19,2,0.72716049382716
"BBS7","DMSO","Cytoplasm",42.8070175438597,27.6666666666667,19,2,0.631557869443332
"BBS7","DMSO","Nucleoplasm",20.1052631578947,18.1666666666667,19,2,0.860764754779717
"BBS7","GSK591","Chromatin",32.8771929824561,28.8333333333333,19,2,0.851113412739513
"BBS7","GSK591","Cytoplasm",50.1754385964912,35.8333333333333,19,2,0.700205690778197
"BBS7","GSK591","Nucleoplasm",26,14.6666666666667,19,2,0.54320987654321
"BBS9","DMSO","Chromatin",29.7083333333333,42.7222222222222,8,6,1.39122568973315
"BBS9","DMSO","Cytoplasm",43,37.3888888888889,8,6,0.849747474747475
"BBS9","DMSO","Nucleoplasm",24.5,20.5,8,6,0.803921568627451
"BBS9","GSK591","Chromatin",19.1666666666667,49.2777777777778,8,6,2.4435261707989
"BBS9","GSK591","Cytoplasm",36.4583333333333,31.6666666666667,8,6,0.845383759733037
"BBS9","GSK591","Nucleoplasm",16.0833333333333,13.8888888888889,8,6,0.813008130081301
"BBX","DMSO","Chromatin",115.777777777778,78.5555555555556,9,3,0.672692673644149
"BBX","DMSO","Cytoplasm",124.518518518519,33.8888888888889,9,3,0.269991147831219
"BBX","DMSO","Nucleoplasm",70.2222222222222,8.55555555555556,9,3,0.1201248049922
"BBX","GSK591","Chromatin",102.222222222222,152.777777777778,9,3,1.48008611410118
"BBX","GSK591","Cytoplasm",152.925925925926,34.3333333333333,9,3,0.223051010587103
"BBX","GSK591","Nucleoplasm",91.2222222222222,18,9,3,0.195180722891566
"BCAM","DMSO","Chromatin",468.980392156863,163.533333333333,17,5,0.347957778797614
"BCAM","DMSO","Cytoplasm",98.5882352941177,31,17,5,0.311281748375664
"BCAM","DMSO","Nucleoplasm",430.450980392157,88.8,17,5,0.205817124159244
"BCAM","GSK591","Chromatin",390.509803921569,227.466666666667,17,5,0.580998647768819
"BCAM","GSK591","Cytoplasm",66.078431372549,31,17,5,0.46214557147033
"BCAM","GSK591","Nucleoplasm",358.196078431373,113.866666666667,17,5,0.317004203286206
"BCAP29","DMSO","Chromatin",140.020833333333,248.166666666667,16,16,1.75978726547496
"BCAP29","DMSO","Cytoplasm",51.9791666666667,78.2083333333333,16,16,1.47620920173024
"BCAP29","DMSO","Nucleoplasm",158.916666666667,234.520833333333,16,16,1.46651902032309
"BCAP29","GSK591","Chromatin",112.875,252.729166666667,16,16,2.21935601902671
"BCAP29","GSK591","Cytoplasm",56.4166666666667,88.7916666666667,16,16,1.54644412191582
"BCAP29","GSK591","Nucleoplasm",147.458333333333,226.708333333333,16,16,1.52708391804659
"BCAP31","DMSO","Chromatin",1783.15151515152,114.166666666667,11,6,0.0639893336956706
"BCAP31","DMSO","Cytoplasm",767.878787878788,189.277777777778,11,6,0.246173754253209
"BCAP31","DMSO","Nucleoplasm",2120.78787878788,78.7777777777778,11,6,0.0371280176333091
"BCAP31","GSK591","Chromatin",1759.48484848485,146.833333333333,11,6,0.0834050537042137
"BCAP31","GSK591","Cytoplasm",777.121212121212,232.666666666667,11,6,0.299010826388348
"BCAP31","GSK591","Nucleoplasm",2463.75757575758,104.5,11,6,0.0423976787931692
"BCAR1","DMSO","Chromatin",284.333333333333,175.761904761905,12,14,0.615987983978638
"BCAR1","DMSO","Cytoplasm",433.805555555556,100.261904761905,12,14,0.230590210913472
"BCAR1","DMSO","Nucleoplasm",163.694444444444,28.047619047619,12,14,0.170300942100571
"BCAR1","GSK591","Chromatin",391.972222222222,287.452380952381,12,14,0.731482696987751
"BCAR1","GSK591","Cytoplasm",428.333333333333,86.7857142857143,12,14,0.202140638864241
"BCAR1","GSK591","Nucleoplasm",201.527777777778,40.9523809523809,12,14,0.202206242529929
"BCAR3","DMSO","Chromatin",147.102564102564,80.7777777777778,13,9,0.545417820867959
"BCAR3","DMSO","Cytoplasm",244.102564102564,26,13,9,0.106078041636154
"BCAR3","DMSO","Nucleoplasm",93.2564102564103,8.59259259259259,13,9,0.0911618909442631
"BCAR3","GSK591","Chromatin",137.230769230769,102.518518518519,13,9,0.741647601970362
"BCAR3","GSK591","Cytoplasm",217.538461538462,14.4444444444444,13,9,0.0660956627165708
"BCAR3","GSK591","Nucleoplasm",96.3589743589744,6.55555555555556,13,9,0.0673338600649636
"BCAS1","DMSO","Chromatin",51.2,63.9444444444444,5,6,1.22498935717327
"BCAS1","DMSO","Cytoplasm",64.7333333333333,15.2222222222222,5,6,0.2315753887762
"BCAS1","DMSO","Nucleoplasm",23.6666666666667,5.94444444444444,5,6,0.240990990990991
"BCAS1","GSK591","Chromatin",45.0666666666667,58.5555555555556,5,6,1.27110467920888
"BCAS1","GSK591","Cytoplasm",79.7333333333333,19.7222222222222,5,6,0.244288466831819
"BCAS1","GSK591","Nucleoplasm",46.6666666666667,13.5,5,6,0.283216783216783
"BCAS3","DMSO","Chromatin",53.1372549019608,126.388888888889,17,12,2.33460098997948
"BCAS3","DMSO","Cytoplasm",125.43137254902,31.5,17,12,0.249147022332506
"BCAS3","DMSO","Nucleoplasm",35.7647058823529,12.9444444444444,17,12,0.352088888888889
"BCAS3","GSK591","Chromatin",48.1372549019608,224.166666666667,17,12,4.56205107741421
"BCAS3","GSK591","Cytoplasm",100.490196078431,26.75,17,12,0.263572256568779
"BCAS3","GSK591","Nucleoplasm",45.4901960784314,13.0833333333333,17,12,0.281421341206242
"BCAS4","DMSO","Chromatin",99.3333333333333,72.4,6,5,0.721594684385382
"BCAS4","DMSO","Cytoplasm",397.555555555556,114.533333333333,6,5,0.287371062168943
"BCAS4","DMSO","Nucleoplasm",139.055555555556,40.7333333333333,6,5,0.290836969456565
"BCAS4","GSK591","Chromatin",105.222222222222,127,6,5,1.19560669456067
"BCAS4","GSK591","Cytoplasm",423.111111111111,131.066666666667,6,5,0.309038511920356
"BCAS4","GSK591","Nucleoplasm",142,42.2666666666667,6,5,0.295571095571096
"BCAT1","DMSO","Chromatin",74.6666666666667,36.3333333333333,6,2,0.480176211453745
"BCAT1","DMSO","Cytoplasm",135.888888888889,19.1666666666667,6,2,0.140016233766234
"BCAT1","DMSO","Nucleoplasm",66.8888888888889,6.33333333333333,6,2,0.0932896890343699
"BCAT1","GSK591","Chromatin",67.1666666666667,46.3333333333333,6,2,0.679706601466993
"BCAT1","GSK591","Cytoplasm",157.111111111111,13.1666666666667,6,2,0.0832747716092762
"BCAT1","GSK591","Nucleoplasm",67.6666666666667,5.33333333333333,6,2,0.0776699029126214
"BCAT2","DMSO","Chromatin",328.027777777778,373.47619047619,12,7,1.13509015256588
"BCAT2","DMSO","Cytoplasm",436.305555555556,81.6666666666667,12,7,0.186749666518453
"BCAT2","DMSO","Nucleoplasm",187.944444444444,29.4761904761905,12,7,0.156004536480867
"BCAT2","GSK591","Chromatin",410.638888888889,621.238095238095,12,7,1.50918222744932
"BCAT2","GSK591","Cytoplasm",323.861111111111,54.3333333333333,12,7,0.167250961949551
"BCAT2","GSK591","Nucleoplasm",161.694444444444,29.5714285714286,12,7,0.181760530744652
"BCCIP","DMSO","Chromatin",312.433333333333,171.777777777778,10,6,0.548052040129037
"BCCIP","DMSO","Cytoplasm",675.4,181.5,10,6,0.268332347723241
"BCCIP","DMSO","Nucleoplasm",350.566666666667,118.888888888889,10,6,0.33816883157928
"BCCIP","GSK591","Chromatin",329.166666666667,206.777777777778,10,6,0.626283022042739
"BCCIP","GSK591","Cytoplasm",925.366666666667,308.833333333333,10,6,0.333381310496204
"BCCIP","GSK591","Nucleoplasm",447.666666666667,161.055555555556,10,6,0.358964834076275
"BCDIN3D","DMSO","Chromatin",113.333333333333,76.6666666666667,2,1,0.670553935860058
"BCDIN3D","DMSO","Cytoplasm",99,6.33333333333333,2,1,0.0633333333333333
"BCDIN3D","DMSO","Nucleoplasm",99,6.33333333333333,2,1,0.0633333333333333
"BCDIN3D","GSK591","Chromatin",120.666666666667,72.6666666666667,2,1,0.597260273972603
"BCDIN3D","GSK591","Cytoplasm",94.6666666666667,2.33333333333333,2,1,0.024390243902439
"BCDIN3D","GSK591","Nucleoplasm",114.166666666667,5.33333333333333,2,1,0.0463096960926194
"BCHE","DMSO","Chromatin",27.3333333333333,42,1,1,1.48235294117647
"BCHE","DMSO","Cytoplasm",2,4.33333333333333,1,1,1.44444444444444
"BCHE","DMSO","Nucleoplasm",20.6666666666667,28.3333333333333,1,1,1.30769230769231
"BCHE","GSK591","Chromatin",31.6666666666667,49.6666666666667,1,1,1.52040816326531
"BCHE","GSK591","Cytoplasm",1.33333333333333,3.33333333333333,1,1,1.42857142857143
"BCHE","GSK591","Nucleoplasm",40.6666666666667,50,1,1,1.2
"BCKDHA","DMSO","Chromatin",230.666666666667,96.6666666666667,10,2,0.41726618705036
"BCKDHA","DMSO","Cytoplasm",466.566666666667,142.666666666667,10,2,0.305125828758822
"BCKDHA","DMSO","Nucleoplasm",227.633333333333,70.8333333333333,10,2,0.309811925936725
"BCKDHA","GSK591","Chromatin",205.8,110.666666666667,10,2,0.535138620245003
"BCKDHA","GSK591","Cytoplasm",406.6,129,10,2,0.31648675171737
"BCKDHA","GSK591","Nucleoplasm",237.066666666667,79,10,2,0.331839820778493
"BCKDHB","DMSO","Chromatin",30.9090909090909,70.3333333333333,11,3,2.20417853751187
"BCKDHB","DMSO","Cytoplasm",55.6363636363636,50.2222222222222,11,3,0.886748706973426
"BCKDHB","DMSO","Nucleoplasm",16.6969696969697,23.8888888888889,11,3,1.34988584474886
"BCKDHB","GSK591","Chromatin",27.7878787878788,70.7777777777778,11,3,2.45859649122807
"BCKDHB","GSK591","Cytoplasm",59.3636363636364,61.7777777777778,11,3,1.02342704149933
"BCKDHB","GSK591","Nucleoplasm",24.8484848484848,29.1111111111111,11,3,1.1262211801485
"BCKDK","DMSO","Chromatin",139.282051282051,114.5,13,2,0.816212758179492
"BCKDK","DMSO","Cytoplasm",523.923076923077,377,13,2,0.718200468933177
"BCKDK","DMSO","Nucleoplasm",124.410256410256,99.8333333333333,13,2,0.796053976691883
"BCKDK","GSK591","Chromatin",89.6666666666667,83.1666666666667,13,2,0.917279411764706
"BCKDK","GSK591","Cytoplasm",275.74358974359,189,13,2,0.682942648012601
"BCKDK","GSK591","Nucleoplasm",80.2307692307692,52,13,2,0.640151515151515
"BCL10","DMSO","Chromatin",82.8333333333333,47,4,2,0.560636182902585
"BCL10","DMSO","Cytoplasm",168.333333333333,50.1666666666667,4,2,0.296259842519685
"BCL10","DMSO","Nucleoplasm",84.9166666666667,20,4,2,0.23278370514064
"BCL10","GSK591","Chromatin",104.666666666667,67,4,2,0.634069400630915
"BCL10","GSK591","Cytoplasm",200.75,60.8333333333333,4,2,0.30152829409335
"BCL10","GSK591","Nucleoplasm",101,26.3333333333333,4,2,0.258169934640523
"BCL2L1","DMSO","Chromatin",654.433333333333,388.636363636364,10,11,0.592945680165331
"BCL2L1","DMSO","Cytoplasm",1768.03333333333,502.333333333333,10,11,0.283959224435191
"BCL2L1","DMSO","Nucleoplasm",578.066666666667,130.969696969697,10,11,0.226173780168715
"BCL2L1","GSK591","Chromatin",651.5,544.090909090909,10,11,0.833855799373041
"BCL2L1","GSK591","Cytoplasm",1677.83333333333,378.212121212121,10,11,0.225282708951924
"BCL2L1","GSK591","Nucleoplasm",670.7,149.787878787879,10,11,0.22299818190841
"BCL2L11","DMSO","Chromatin",184.666666666667,65.8055555555556,4,12,0.354428485936565
"BCL2L11","DMSO","Cytoplasm",254.5,16.8055555555556,4,12,0.0657751685148946
"BCL2L11","DMSO","Nucleoplasm",89.1666666666667,7.88888888888889,4,12,0.0874922982131855
"BCL2L11","GSK591","Chromatin",171.583333333333,70.1388888888889,4,12,0.406405923064542
"BCL2L11","GSK591","Cytoplasm",201.583333333333,20,4,12,0.0987248046071575
"BCL2L11","GSK591","Nucleoplasm",92.5,5.69444444444444,4,12,0.0609031491384433
"BCL2L12","DMSO","Chromatin",272.466666666667,600.055555555556,10,12,2.19425483503982
"BCL2L12","DMSO","Cytoplasm",647.7,672.722222222222,10,12,1.03703132761249
"BCL2L12","DMSO","Nucleoplasm",259.133333333333,278.277777777778,10,12,1.0697505552708
"BCL2L12","GSK591","Chromatin",241.6,643.027777777778,10,12,2.65056792159018
"BCL2L12","GSK591","Cytoplasm",569.733333333333,631.361111111111,10,12,1.10622785500136
"BCL2L12","GSK591","Nucleoplasm",217.633333333333,252.25,10,12,1.15375819484678
"BCL2L13","DMSO","Chromatin",85.8,97.3846153846154,10,13,1.12194257355548
"BCL2L13","DMSO","Cytoplasm",223.633333333333,109.615384615385,10,13,0.48797470521762
"BCL2L13","DMSO","Nucleoplasm",71.8666666666667,30.3333333333333,10,13,0.416285452881976
"BCL2L13","GSK591","Chromatin",76.3333333333333,112.076923076923,10,13,1.44927055702918
"BCL2L13","GSK591","Cytoplasm",228.2,97.8717948717949,10,13,0.427014811831566
"BCL2L13","GSK591","Nucleoplasm",88.6666666666667,33.7692307692308,10,13,0.376608521589934
"BCL2L2","DMSO","Chromatin",364.666666666667,45.1666666666667,6,2,0.123518687329079
"BCL2L2","DMSO","Cytoplasm",356.888888888889,7.5,6,2,0.0209562247749146
"BCL2L2","DMSO","Nucleoplasm",114.5,1.5,6,2,0.012987012987013
"BCL2L2","GSK591","Chromatin",433.944444444444,39.8333333333333,6,2,0.091582577596117
"BCL2L2","GSK591","Cytoplasm",391.833333333333,7.66666666666667,6,2,0.0195163343232923
"BCL2L2","GSK591","Nucleoplasm",182.833333333333,5.16666666666667,6,2,0.028105167724388
"BCL2L2-PABPN1","DMSO","Chromatin",817.962962962963,603.066666666667,9,5,0.736378437047757
"BCL2L2-PABPN1","DMSO","Cytoplasm",1482.11111111111,472,9,5,0.318249925082409
"BCL2L2-PABPN1","DMSO","Nucleoplasm",477.666666666667,143.666666666667,9,5,0.300139275766017
"BCL2L2-PABPN1","GSK591","Chromatin",722.666666666667,604.066666666667,9,5,0.834730538922156
"BCL2L2-PABPN1","GSK591","Cytoplasm",1413.07407407407,460.733333333333,9,5,0.325819800942902
"BCL2L2-PABPN1","GSK591","Nucleoplasm",534.296296296296,198.8,9,5,0.371383103853871
"BCL3","DMSO","Chromatin",314,118.142857142857,9,7,0.375056689342404
"BCL3","DMSO","Cytoplasm",441.296296296296,7.61904761904762,9,7,0.0172261167069407
"BCL3","DMSO","Nucleoplasm",126.296296296296,3.42857142857143,9,7,0.0269337877717278
"BCL3","GSK591","Chromatin",312.148148148148,94.0476190476191,9,7,0.300329475373828
"BCL3","GSK591","Cytoplasm",390.666666666667,6.38095238095238,9,7,0.0162917933130699
"BCL3","GSK591","Nucleoplasm",160.333333333333,3.95238095238095,9,7,0.0244982290436836
"BCL6","DMSO","Chromatin",72.0833333333333,71.5,8,2,0.978335233751425
"BCL6","DMSO","Cytoplasm",55,18.5,8,2,0.330357142857143
"BCL6","DMSO","Nucleoplasm",30.875,8.33333333333333,8,2,0.261437908496732
"BCL6","GSK591","Chromatin",82.2083333333333,83.5,8,2,1.00350525788683
"BCL6","GSK591","Cytoplasm",57.9166666666667,20.3333333333333,8,2,0.345120226308345
"BCL6","GSK591","Nucleoplasm",39.5833333333333,17,8,2,0.418891170431211
"BCL7A","DMSO","Chromatin",81.5238095238095,46.8,7,5,0.567109059434507
"BCL7A","DMSO","Cytoplasm",147.238095238095,9.93333333333333,7,5,0.0670093157725667
"BCL7A","DMSO","Nucleoplasm",45.1428571428571,3.13333333333333,7,5,0.0679050567595459
"BCL7A","GSK591","Chromatin",75.1904761904762,65.4666666666667,7,5,0.85925
"BCL7A","GSK591","Cytoplasm",128.809523809524,11.1333333333333,7,5,0.0857666911225238
"BCL7A","GSK591","Nucleoplasm",65.2857142857143,5.66666666666667,7,5,0.0854885057471264
"BCL7B","DMSO","Chromatin",113.047619047619,74.2777777777778,7,6,0.651287404314544
"BCL7B","DMSO","Cytoplasm",577.047619047619,122.222222222222,7,6,0.211439712222314
"BCL7B","DMSO","Nucleoplasm",132.619047619048,27.4444444444444,7,6,0.205393205036826
"BCL7B","GSK591","Chromatin",104.809523809524,68.1111111111111,7,6,0.643714371437144
"BCL7B","GSK591","Cytoplasm",543.47619047619,114.5,7,6,0.210293860416302
"BCL7B","GSK591","Nucleoplasm",133.904761904762,26.1111111111111,7,6,0.193552182609719
"BCL7C","DMSO","Chromatin",131.333333333333,245.5,6,2,1.8551637279597
"BCL7C","DMSO","Cytoplasm",685.888888888889,378,6,2,0.55030734390165
"BCL7C","DMSO","Nucleoplasm",182.5,110.166666666667,6,2,0.600363306085377
"BCL7C","GSK591","Chromatin",146.833333333333,237.666666666667,6,2,1.60766629086809
"BCL7C","GSK591","Cytoplasm",772.055555555556,423.666666666667,6,2,0.54804168163852
"BCL7C","GSK591","Nucleoplasm",196.833333333333,110.166666666667,6,2,0.556866048862679
"BCL9L","DMSO","Chromatin",502.545454545455,341.416666666667,11,8,0.678025516037793
"BCL9L","DMSO","Cytoplasm",560.515151515152,202.125,11,8,0.359963572584997
"BCL9L","DMSO","Nucleoplasm",188.121212121212,51.9166666666667,11,8,0.27451530203493
"BCL9L","GSK591","Chromatin",460.939393939394,350.125,11,8,0.757945749147205
"BCL9L","GSK591","Cytoplasm",458.606060606061,140.625,11,8,0.305968550141755
"BCL9L","GSK591","Nucleoplasm",247.575757575758,72.7083333333333,11,8,0.292499695233451
"BCLAF1","DMSO","Chromatin",401.490196078431,99.9444444444444,17,6,0.248315227099268
"BCLAF1","DMSO","Cytoplasm",236.980392156863,44.5,17,6,0.18699019527066
"BCLAF1","DMSO","Nucleoplasm",263.078431372549,35.5555555555556,17,6,0.134640134640135
"BCLAF1","GSK591","Chromatin",401.098039215686,89.5,17,6,0.22258253279368
"BCLAF1","GSK591","Cytoplasm",371.921568627451,63.6111111111111,17,6,0.170575038996092
"BCLAF1","GSK591","Nucleoplasm",347.039215686275,56.5555555555556,17,6,0.16249765258216
"BCLAF3","DMSO","Chromatin",147,106.333333333333,3,2,0.718468468468468
"BCLAF3","DMSO","Cytoplasm",45.4444444444444,1.83333333333333,3,2,0.0394736842105263
"BCLAF3","DMSO","Nucleoplasm",26,2,3,2,0.0740740740740741
"BCLAF3","GSK591","Chromatin",157.777777777778,132.166666666667,3,2,0.832400279916025
"BCLAF3","GSK591","Cytoplasm",50,0.833333333333333,3,2,0.0163398692810458
"BCLAF3","GSK591","Nucleoplasm",32,1.16666666666667,3,2,0.0353535353535354
"BCOR","DMSO","Chromatin",158.466666666667,64,15,4,0.40133779264214
"BCOR","DMSO","Cytoplasm",139.422222222222,23.4166666666667,15,4,0.166758980851401
"BCOR","DMSO","Nucleoplasm",81.0666666666667,8.58333333333333,15,4,0.104589764419171
"BCOR","GSK591","Chromatin",135.177777777778,87.1666666666667,15,4,0.640094647519582
"BCOR","GSK591","Cytoplasm",111.977777777778,17.25,15,4,0.152684893784422
"BCOR","GSK591","Nucleoplasm",79.4222222222222,8.25,15,4,0.10258358662614
"BCORL1","DMSO","Chromatin",68.2727272727273,37.3333333333333,11,4,0.538932633420822
"BCORL1","DMSO","Cytoplasm",69.1818181818182,15.5833333333333,11,4,0.22204231433506
"BCORL1","DMSO","Nucleoplasm",32.0606060606061,7,11,4,0.21173235563703
"BCORL1","GSK591","Chromatin",52.5757575757576,59.5833333333333,11,4,1.11213235294118
"BCORL1","GSK591","Cytoplasm",50.1212121212121,13.5,11,4,0.264078245406046
